id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title,start_year,genres,primary_genre
66,2016-01-19,Eden,2300000.0,0.0,0.0,-2300000.0,-1.0,2016,eden,eden,2016.0,Drama,Drama
85,2015-10-06,The Timber,2100000.0,0.0,0.0,-2100000.0,-1.0,2015,the timber,the timber,2015.0,"Action,Adventure,Drama",Action
87,2011-09-30,Courageous,2000000.0,34522221.0,35185884.0,33185884.0,16.592942,2011,courageous,courageous,2011.0,Drama,Drama
95,2018-07-13,Eighth Grade,2000000.0,13539710.0,14341016.0,12341016.0,6.170508,2018,eighth grade,eighth grade,2018.0,"Comedy,Drama",Comedy
8,2010-06-11,Winter's Bone,2000000.0,6531503.0,16131551.0,14131551.0,7.0657755,2010,winter's bone,winter's bone,2010.0,"Drama,Mystery",Drama
9,2014-10-10,Meet the Mormons,2000000.0,6047363.0,6049171.0,4049171.0,2.0245855,2014,meet the mormons,meet the mormons,2014.0,Documentary,Documentary
11,2017-10-06,The Florida Project,2000000.0,5904366.0,11295324.0,9295324.0,4.647662,2017,the florida project,the florida project,2017.0,Drama,Drama
12,2017-08-25,All Saints,2000000.0,5802208.0,5941994.0,3941994.0,1.970997,2017,all saints,all saints,2017.0,Drama,Drama
17,2010-10-08,Inside Job,2000000.0,4311834.0,7799257.0,5799257.0,2.8996285,2010,inside job,inside job,2010.0,"Crime,Documentary",Crime
20,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10153415.0,8153415.0,4.0767075,2015,we are your friends,we are your friends,2015.0,"Drama,Music,Romance",Drama
23,2015-09-18,Captive,2000000.0,2583301.0,2791973.0,791973.0,0.3959865,2015,captive,captive,2015.0,"Action,Crime,Drama",Action
25,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,420962.0,0.210481,2018,hearts beat loud,hearts beat loud,2018.0,"Comedy,Drama,Music",Comedy
35,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,279959.0,0.1399795,2015,the diary of a teenage girl,the diary of a teenage girl,2015.0,"Comedy,Drama,Romance",Comedy
41,2014-11-28,The Babadook,2000000.0,950792.0,7482387.0,5482387.0,2.7411935,2014,the babadook,the babadook,2014.0,"Drama,Horror",Drama
44,2010-09-24,The Virginity Hit,2000000.0,636706.0,636706.0,-1363294.0,-0.681647,2010,the virginity hit,the virginity hit,2010.0,Comedy,Comedy
57,2014-09-19,Pump,2000000.0,72277.0,72277.0,-1927723.0,-0.9638615,2014,pump,pump,2014.0,Documentary,Documentary
62,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0,4328516.0,2.164258,2015,knock knock,knock knock,2015.0,"Drama,Thriller",Drama
67,2012-10-19,The First Time,2000000.0,17061.0,17061.0,-1982939.0,-0.9914695,2012,the first time,the first time,2012.0,"Comedy,Drama,Romance",Comedy
69,2010-08-27,Circle,2000000.0,10024.0,10024.0,-1989976.0,-0.994988,2010,circle,circle,2010.0,"Horror,Thriller",Horror
73,2013-09-13,Plush,2000000.0,3080.0,28864.0,-1971136.0,-0.985568,2013,plush,plush,2013.0,"Drama,Music,Thriller",Drama
74,2012-10-26,The Ghastly Love of Johnny X,2000000.0,2436.0,2436.0,-1997564.0,-0.998782,2012,the ghastly love of johnny x,the ghastly love of johnny x,2012.0,"Comedy,Fantasy,Musical",Comedy
76,2011-09-09,Grave Encounters,2000000.0,0.0,2151887.0,151887.0,0.0759435,2011,grave encounters,grave encounters,2011.0,Horror,Horror
77,2015-10-23,Bone Tomahawk,2000000.0,0.0,475846.0,-1524154.0,-0.762077,2015,bone tomahawk,bone tomahawk,2015.0,"Adventure,Drama,Horror",Adventure
87,2013-03-19,Straight A's,2000000.0,0.0,0.0,-2000000.0,-1.0,2013,straight a's,straight a's,2013.0,"Comedy,Drama",Comedy
89,2012-12-31,Highway,2000000.0,0.0,0.0,-2000000.0,-1.0,2012,highway,highway,2012.0,Comedy,Comedy
89,2012-12-31,Highway,2000000.0,0.0,0.0,-2000000.0,-1.0,2012,highway,highway,2012.0,Drama,Drama
91,2013-07-09,Coffee Town,2000000.0,0.0,0.0,-2000000.0,-1.0,2013,coffee town,coffee town,2013.0,Comedy,Comedy
92,2014-12-31,Lucky Dog,2000000.0,0.0,0.0,-2000000.0,-1.0,2014,lucky dog,lucky dog,2014.0,Family,Family
96,2015-03-20,The Walking Deceased,2000000.0,0.0,0.0,-2000000.0,-1.0,2015,the walking deceased,the walking deceased,2015.0,"Comedy,Horror",Comedy
97,2011-12-31,True Bromance,2000000.0,0.0,0.0,-2000000.0,-1.0,2011,true bromance,true bromance,2011.0,Comedy,Comedy
98,2015-08-21,The Curse of Downers Grove,2000000.0,0.0,0.0,-2000000.0,-1.0,2015,the curse of downers grove,the curse of downers grove,2015.0,"Drama,Horror,Mystery",Drama
99,2015-12-31,Wind Walkers,2000000.0,0.0,0.0,-2000000.0,-1.0,2015,wind walkers,wind walkers,2015.0,"Action,Horror,Thriller",Action
100,2016-07-08,The Dog Lover,2000000.0,0.0,0.0,-2000000.0,-1.0,2016,the dog lover,the dog lover,2016.0,Drama,Drama
1,2015-12-01,Shark Lake,2000000.0,0.0,0.0,-2000000.0,-1.0,2015,shark lake,shark lake,2015.0,"Action,Adventure,Crime",Action
2,2010-09-24,Buried,1987650.0,1044143.0,21270290.0,19282640.0,9.701225064774986,2010,buried,buried,2010.0,"Drama,Mystery,Thriller",Drama
8,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,-1421405.0,-0.7481078947368421,2015,brotherly love,brotherly love,2015.0,Drama,Drama
8,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,-1421405.0,-0.7481078947368421,2015,brotherly love,brotherly love,2015.0,Horror,Horror
11,2013-02-08,ABCD (Any Body Can Dance),1900000.0,222098.0,10137234.0,8237234.0,4.335386315789473,2013,abcd (any body can dance),abcd (any body can dance),2013.0,"Drama,Music",Drama
13,2013-07-26,Stranded,1900000.0,0.0,285593.0,-1614407.0,-0.8496878947368421,2013,stranded,stranded,2013.0,"Horror,Sci-Fi",Horror
14,2015-12-31,Vaalu,1900000.0,0.0,12444.0,-1887556.0,-0.9934505263157895,2015,vaalu,vaalu,2015.0,"Comedy,Romance",Comedy
15,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0,68365900.0,37.98105555555556,2010,the last exorcism,the last exorcism,2010.0,"Drama,Horror,Thriller",Drama
18,2012-06-27,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,21465132.0,11.925073333333334,2012,beasts of the southern wild,beasts of the southern wild,2012.0,"Adventure,Drama,Fantasy",Adventure
25,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0,-957307.0,-0.5318372222222222,2011,higher ground,higher ground,2011.0,Drama,Drama
31,2012-02-03,Dysfunctional Friends,1800000.0,0.0,0.0,-1800000.0,-1.0,2012,dysfunctional friends,dysfunctional friends,2012.0,"Comedy,Drama",Comedy
32,2013-12-31,Independence Daysaster,1800000.0,0.0,0.0,-1800000.0,-1.0,2013,independence daysaster,independence daysaster,2013.0,"Action,Adventure,Sci-Fi",Action
37,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,-471529.0,-0.2694451428571429,2010,i spit on your grave,i spit on your grave,2010.0,"Horror,Thriller",Horror
43,2013-10-04,Grace Unplugged,1700000.0,2507159.0,2507159.0,807159.0,0.47479941176470586,2013,grace unplugged,grace unplugged,2013.0,"Drama,Music",Drama
54,2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0,995644.0,0.6222775,2010,n-secure,n-secure,2010.0,"Crime,Drama,Thriller",Crime
60,2014-09-26,Two Night Stand,1600000.0,15600.0,868081.0,-731919.0,-0.457449375,2014,two night stand,two night stand,2014.0,"Comedy,Romance",Comedy
64,2016-10-21,Moonlight,1500000.0,27854931.0,65245512.0,63745512.0,42.497008,2016,moonlight,moonlight,2016.0,Drama,Drama
70,2018-03-23,Unsane,1500000.0,7690044.0,14244931.0,12744931.0,8.496620666666667,2018,unsane,unsane,2018.0,"Drama,Horror,Mystery",Drama
77,2013-07-26,The To Do List,1500000.0,3491669.0,4128828.0,2628828.0,1.752552,2013,the to do list,the to do list,2013.0,"Comedy,Romance",Comedy
85,2016-10-21,31,1500000.0,779820.0,922727.0,-577273.0,-0.38484866666666667,2016,31,31,2016.0,"Horror,Thriller",Horror
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,-1323738.0,-0.882492,2013,the square,the square,2013.0,"Documentary,Drama,History",Documentary
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,-1323738.0,-0.882492,2013,the square,the square,2013.0,Documentary,Documentary
2,2015-03-06,Road Hard,1500000.0,113169.0,113169.0,-1386831.0,-0.924554,2015,road hard,road hard,2015.0,Comedy,Comedy
7,2014-10-17,Housebound,1500000.0,0.0,236863.0,-1263137.0,-0.8420913333333333,2014,housebound,housebound,2014.0,"Comedy,Horror,Mystery",Comedy
8,2018-07-20,Teefa in Trouble,1500000.0,0.0,98806.0,-1401194.0,-0.9341293333333334,2018,teefa in trouble,teefa in trouble,2018.0,"Action,Comedy,Crime",Action
10,2014-04-17,Closer to the Moon,1500000.0,0.0,5396.0,-1494604.0,-0.9964026666666667,2014,closer to the moon,closer to the moon,2014.0,"Comedy,Crime,Drama",Comedy
12,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0,-1500000.0,-1.0,2011,the lion of judah,the lion of judah,2011.0,Animation,Animation
16,2015-11-20,#Horror,1500000.0,0.0,0.0,-1500000.0,-1.0,2015,#horror,#horror,2015.0,"Crime,Drama,Horror",Crime
17,2015-09-08,Checkmate,1500000.0,0.0,0.0,-1500000.0,-1.0,2015,checkmate,checkmate,2015.0,"Action,Crime,Thriller",Action
21,2015-11-20,Mustang,1400000.0,845464.0,5552584.0,4152584.0,2.9661314285714284,2015,mustang,mustang,2015.0,Drama,Drama
26,2010-05-01,My Girlfriend's Boyfriend,1400000.0,0.0,0.0,-1400000.0,-1.0,2010,my girlfriend's boyfriend,my girlfriend's boyfriend,2010.0,"Comedy,Romance",Comedy
28,2014-12-31,House at the End of the Drive,1400000.0,0.0,0.0,-1400000.0,-1.0,2014,house at the end of the drive,house at the end of the drive,2014.0,"Horror,Thriller",Horror
51,2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,4153771.0,3.3230168,2014,dear white people,dear white people,2014.0,"Comedy,Drama,Romance",Comedy
66,2013-04-19,Home Run,1200000.0,2859955.0,2859955.0,1659955.0,1.3832958333333334,2013,home run,home run,2013.0,"Drama,Sport",Drama
72,2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0,-604982.0,-0.5041516666666667,2012,blue like jazz,blue like jazz,2012.0,"Comedy,Drama",Comedy
84,2012-09-07,Crowsnest,1200000.0,0.0,0.0,-1200000.0,-1.0,2012,crowsnest,crowsnest,2012.0,"Horror,Mystery,Thriller",Horror
85,2012-09-14,Airborne,1200000.0,0.0,0.0,-1200000.0,-1.0,2012,airborne,airborne,2012.0,"Comedy,Crime,Horror",Comedy
87,2015-02-03,Bleeding Hearts,1200000.0,0.0,0.0,-1200000.0,-1.0,2015,bleeding hearts,bleeding hearts,2015.0,Horror,Horror
2,2014-11-21,The Sleepwalker,1100000.0,2636.0,2636.0,-1097364.0,-0.9976036363636364,2014,the sleepwalker,the sleepwalker,2014.0,Drama,Drama
7,2010-12-31,The Dead Undead,1100000.0,0.0,0.0,-1100000.0,-1.0,2010,the dead undead,the dead undead,2010.0,"Action,Horror,Sci-Fi",Action
8,2013-12-31,The Vatican Exorcisms,1100000.0,0.0,0.0,-1100000.0,-1.0,2013,the vatican exorcisms,the vatican exorcisms,2013.0,Horror,Horror
12,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,100759490.0,100.75949,2012,the devil inside,the devil inside,2012.0,Horror,Horror
18,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,41411721.0,41.411721,2012,chernobyl diaries,chernobyl diaries,2012.0,"Horror,Mystery,Thriller",Horror
25,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0,15566240.0,15.56624,2010,blue valentine,blue valentine,2010.0,"Drama,Romance",Drama
29,2018-07-20,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,15434588.0,15.434588,2018,unfriended dark web,unfriended dark web,2018.0,"Crime,Horror,Mystery",Crime
33,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,10495204.0,10.495204,2012,the sessions,the sessions,2012.0,"Biography,Comedy,Drama",Biography
36,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,4797192.0,4.797192,2014,the skeleton twins,the skeleton twins,2014.0,"Comedy,Drama,Romance",Comedy
37,2013-06-14,20 Feet From Stardom,1000000.0,4946250.0,5892466.0,4892466.0,4.892466,2013,20 feet from stardom,20 feet from stardom,2013.0,"Documentary,Music",Documentary
41,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0,2324070.0,2.32407,2014,obvious child,obvious child,2014.0,"Comedy,Drama,Romance",Comedy
42,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0,4438911.0,4.438911,2011,martha marcy may marlene,martha marcy may marlene,2011.0,"Drama,Mystery,Thriller",Drama
56,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,471090.0,0.47109,2017,patti cake$,patti cake$,2017.0,"Drama,Music",Drama
62,2011-07-29,The Future,1000000.0,568662.0,1239174.0,239174.0,0.239174,2011,the future,the future,2011.0,"Drama,Fantasy,Romance",Drama
64,2014-10-24,23 Blast,1000000.0,549185.0,549185.0,-450815.0,-0.450815,2014,23 blast,23 blast,2014.0,"Drama,Family,Sport",Drama
70,2014-07-18,I Origins,1000000.0,336472.0,852399.0,-147601.0,-0.147601,2014,i origins,i origins,2014.0,"Drama,Romance,Sci-Fi",Drama
81,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,-903266.0,-0.903266,2012,hardflip,hardflip,2012.0,"Action,Drama",Action
92,2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,-898947.0,-0.898947,2014,camp x-ray,camp x-ray,2014.0,"Drama,War",Drama
100,2013-12-31,Heli,1000000.0,0.0,552614.0,-447386.0,-0.447386,2013,heli,heli,2013.0,"Crime,Drama,Romance",Crime
1,2015-12-31,Karachi se Lahore,1000000.0,0.0,17721.0,-982279.0,-0.982279,2015,karachi se lahore,karachi se lahore,2015.0,"Adventure,Comedy,Family",Adventure
3,2015-12-11,American Hero,1000000.0,0.0,26.0,-999974.0,-0.999974,2015,american hero,american hero,2015.0,"Action,Comedy,Drama",Action
11,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0,-1000000.0,-1.0,2012,snow white a deadly summer,snow white a deadly summer,2012.0,Horror,Horror
12,2012-10-09,Truth or Die,1000000.0,0.0,0.0,-1000000.0,-1.0,2012,truth or die,truth or die,2012.0,"Horror,Mystery",Horror
14,2014-01-07,Hidden Away,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,hidden away,hidden away,2014.0,"Drama,Romance",Drama
16,2013-10-08,Zombie Hunter,1000000.0,0.0,0.0,-1000000.0,-1.0,2013,zombie hunter,zombie hunter,2013.0,"Action,Comedy,Horror",Action
17,2014-12-31,Doc Holliday's Revenge,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,doc holliday's revenge,doc holliday's revenge,2014.0,Western,Western
18,2014-06-24,A Fine Step,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,a fine step,a fine step,2014.0,Drama,Drama
21,2014-12-31,Bang Bang Baby,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,bang bang baby,bang bang baby,2014.0,"Drama,Fantasy,Musical",Drama
22,2016-04-08,Hush,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,hush,hush,2016.0,"Horror,Thriller",Horror
22,2016-04-08,Hush,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,hush,hush,2016.0,"Documentary,Drama,Reality-TV",Documentary
25,2016-12-31,Chemical Cut,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,chemical cut,chemical cut,2016.0,Drama,Drama
36,2014-11-21,Food Chains,913000.0,0.0,176.0,-912824.0,-0.9998072289156626,2014,food chains,food chains,2014.0,Documentary,Documentary
38,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,16649645.0,18.499605555555554,2013,fruitvale station,fruitvale station,2013.0,"Biography,Drama,Romance",Biography
39,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,8197072.0,9.107857777777777,2016,meet the blacks,meet the blacks,2016.0,"Comedy,Horror",Comedy
41,2011-08-26,Circumstance,900000.0,454121.0,958978.0,58978.0,0.06553111111111111,2011,circumstance,circumstance,2011.0,Drama,Drama
43,2012-04-27,The Giant Mechanical Man,900000.0,7396.0,7396.0,-892604.0,-0.9917822222222222,2012,the giant mechanical man,the giant mechanical man,2012.0,"Comedy,Drama,Romance",Comedy
45,2014-12-31,40 Weeks,900000.0,0.0,0.0,-900000.0,-1.0,2014,40 weeks,40 weeks,2014.0,Documentary,Documentary
51,2015-08-28,Windsor Drive,850000.0,3256.0,3256.0,-846744.0,-0.9961694117647059,2015,windsor drive,windsor drive,2015.0,"Mystery,Thriller",Mystery
69,2014-09-19,Not Cool,800000.0,35688.0,35688.0,-764312.0,-0.95539,2014,not cool,not cool,2014.0,"Comedy,Drama,Romance",Comedy
75,2011-09-09,Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436.0,6962436.0,9.283248,2011,kevin hart laugh at my pain,kevin hart laugh at my pain,2011.0,"Comedy,Documentary",Comedy
77,2012-06-08,Safety Not Guaranteed,750000.0,4010957.0,4422318.0,3672318.0,4.896424,2012,safety not guaranteed,safety not guaranteed,2012.0,"Comedy,Drama,Romance",Comedy
84,2014-12-31,Destiny,750000.0,0.0,450.0,-749550.0,-0.9994,2014,destiny,destiny,2014.0,"Adventure,Comedy,Family",Adventure
84,2014-12-31,Destiny,750000.0,0.0,450.0,-749550.0,-0.9994,2014,destiny,destiny,2014.0,"Drama,Music,Romance",Drama
93,2017-08-04,Columbus,700000.0,1017107.0,1110511.0,410511.0,0.5864442857142858,2017,columbus,columbus,2017.0,Drama,Drama
96,2015-03-13,Walter,700000.0,0.0,0.0,-700000.0,-1.0,2015,walter,walter,2015.0,"Comedy,Drama",Comedy
100,2013-10-11,Escape from Tomorrow,650000.0,171962.0,171962.0,-478038.0,-0.735443076923077,2013,escape from tomorrow,escape from tomorrow,2013.0,"Drama,Fantasy,Horror",Drama
2,2012-12-31,After,650000.0,0.0,0.0,-650000.0,-1.0,2012,after,after,2012.0,"Drama,Fantasy,Mystery",Drama
2,2012-12-31,After,650000.0,0.0,0.0,-650000.0,-1.0,2012,after,after,2012.0,Romance,Romance
3,2014-12-31,The Hadza: Last of the First,650000.0,0.0,0.0,-650000.0,-1.0,2014,the hadza last of the first,the hadza last of the first,2014.0,Documentary,Documentary
5,2013-12-31,Treachery,625000.0,0.0,0.0,-625000.0,-1.0,2013,treachery,treachery,2013.0,"Drama,Thriller",Drama
5,2013-12-31,Treachery,625000.0,0.0,0.0,-625000.0,-1.0,2013,treachery,treachery,2013.0,Drama,Drama
15,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0,-596699.0,-0.9944983333333334,2015,drunk wedding,drunk wedding,2015.0,Comedy,Comedy
19,2014-12-31,Light from the Darkroom,600000.0,0.0,0.0,-600000.0,-1.0,2014,light from the darkroom,light from the darkroom,2014.0,"Action,Drama,Thriller",Action
20,2015-02-24,Irreplaceable,600000.0,0.0,0.0,-600000.0,-1.0,2015,irreplaceable,irreplaceable,2015.0,Drama,Drama
22,2011-07-29,The Harvest/La Cosecha,560000.0,3709.0,3709.0,-556291.0,-0.9933767857142857,2011,the harvest/la cosecha,the harvest/la cosecha,2011.0,Documentary,Documentary
23,2015-12-31,Julija in alfa Romeo,560000.0,0.0,8462.0,-551538.0,-0.9848892857142857,2015,julija in alfa romeo,julija in alfa romeo,2015.0,Comedy,Comedy
39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000.0,1131261.0,1131261.0,631261.0,1.262522,2011,sholem aleichem laughing in the darkness,sholem aleichem laughing in the darkness,2011.0,Documentary,Documentary
45,2013-08-23,Drinking Buddies,500000.0,343706.0,407100.0,-92900.0,-0.1858,2013,drinking buddies,drinking buddies,2013.0,"Comedy,Drama,Romance",Comedy
50,2010-10-29,Monsters,500000.0,237301.0,5639730.0,5139730.0,10.27946,2010,monsters,monsters,2010.0,"Drama,Sci-Fi,Thriller",Drama
53,2012-09-28,The Other Dream Team,500000.0,134109.0,314444.0,-185556.0,-0.371112,2012,the other dream team,the other dream team,2012.0,"Documentary,Sport",Documentary
65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,1822.0,-498178.0,-0.996356,2014,born to fly elizabeth streb vs. gravity,born to fly elizabeth streb vs. gravity,2014.0,"Action,Biography,Documentary",Action
67,2018-05-11,Higher Power,500000.0,528.0,528.0,-499472.0,-0.998944,2018,higher power,higher power,2018.0,"Action,Sci-Fi,Thriller",Action
72,2010-12-31,Drones,500000.0,0.0,0.0,-500000.0,-1.0,2010,drones,drones,2010.0,Comedy,Comedy
74,2012-07-17,Girls Gone Dead,500000.0,0.0,0.0,-500000.0,-1.0,2012,girls gone dead,girls gone dead,2012.0,"Comedy,Horror",Comedy
78,2015-03-10,Subconscious,500000.0,0.0,0.0,-500000.0,-1.0,2015,subconscious,subconscious,2015.0,"Action,Mystery,Thriller",Action
86,2015-06-23,Crossroads,500000.0,0.0,0.0,-500000.0,-1.0,2015,crossroads,crossroads,2015.0,"Action,Crime,Drama",Action
89,2014-12-31,The Sound and the Shadow,500000.0,0.0,0.0,-500000.0,-1.0,2014,the sound and the shadow,the sound and the shadow,2014.0,"Comedy,Mystery,Thriller",Comedy
100,2014-07-11,As It Is in Heaven,450000.0,13486.0,13486.0,-436514.0,-0.9700311111111111,2014,as it is in heaven,as it is in heaven,2014.0,Drama,Drama
14,2010-10-15,I Want Your Money,400000.0,433588.0,433588.0,33588.0,0.08397,2010,i want your money,i want your money,2010.0,Documentary,Documentary
23,2014-12-31,Pancakes,400000.0,0.0,0.0,-400000.0,-1.0,2014,pancakes,pancakes,2014.0,Drama,Drama
35,2015-10-20,Rotor DR1,350000.0,0.0,0.0,-350000.0,-1.0,2015,rotor dr1,rotor dr1,2015.0,"Family,Sci-Fi",Family
57,2014-03-28,Locker 13,300000.0,3496.0,3496.0,-296504.0,-0.9883466666666667,2014,locker 13,locker 13,2014.0,Thriller,Thriller
58,2015-10-23,The Looking Glass,300000.0,1711.0,1711.0,-298289.0,-0.9942966666666667,2015,the looking glass,the looking glass,2015.0,"Drama,Music",Drama
