id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title_x,start_year_x,genres,primary_genre,clean_title_y,start_year_y,averagerating,numvotes
94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,-110450242.0,-0.7363349466666667,2011,mars needs moms,mars needs moms,2011.0,"Adventure,Animation,Family",Adventure,mars needs moms,2011,5.4,19823
97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,601921271.0,4.151181179310345,2012,madagascar 3 europe's most wanted,madagascar 3 europe's most wanted,2012.0,"Adventure,Animation,Comedy",Adventure,madagascar 3 europe's most wanted,2012,6.8,146858
99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,469586270.0,3.238526,2014,how to train your dragon 2,how to train your dragon 2,2014.0,"Action,Adventure,Animation",Action,how to train your dragon 2,2014,7.8,278205
1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,124806430.0,0.860734,2014,mr. peabody & sherman,mr. peabody & sherman,2014.0,"Adventure,Animation,Comedy",Adventure,mr. peabody & sherman,2014,6.8,57277
2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,161900902.0,1.1165579448275862,2012,rise of the guardians,rise of the guardians,2012.0,"Action,Adventure,Animation",Action,rise of the guardians,2012,7.3,145281
4,2016-07-15,Ghostbusters,144000000.0,128350574.0,229008658.0,85008658.0,0.5903379027777778,2016,ghostbusters,ghostbusters,2016.0,"Action,Comedy,Fantasy",Action,ghostbusters,2016,5.2,186788
10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,230569776.0,1.6469269714285715,2011,captain america the first avenger,captain america the first avenger,2011.0,"Action,Adventure,Sci-Fi",Action,captain america the first avenger,2011,6.9,668137
11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,377599142.0,2.6971367285714285,2016,kung fu panda 3,kung fu panda 3,2016.0,"Action,Adventure,Animation",Action,kung fu panda 3,2016,7.1,116166
13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,235740705.0,1.6838621785714285,2013,g.i. joe retaliation,g.i. joe retaliation,2013.0,"Action,Adventure,Sci-Fi",Action,g.i. joe retaliation,2013,5.8,165536
16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,128314513.0,0.9165322357142857,2014,exodus gods and kings,exodus gods and kings,2014.0,"Action,Adventure,Drama",Action,exodus gods and kings,2014,6.0,150858
17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,59646680.0,0.4260477142857143,2016,the bfg,the bfg,2016.0,"Adventure,Family,Fantasy",Adventure,the bfg,2016,6.4,69340
18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,-1163244.0,-0.008308885714285714,2016,gods of egypt,gods of egypt,2016.0,"Action,Adventure,Fantasy",Action,gods of egypt,2016,5.4,95111
26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,438068425.0,3.2449512962962963,2013,the croods,the croods,2013.0,"Action,Adventure,Animation",Action,the croods,2013,7.2,176699
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,397938302.0,2.947691125925926,2015,the revenant,the revenant,2015.0,"Action,Adventure,Biography",Action,the revenant,2015,8.0,621193
29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,110724600.0,0.8201822222222223,2011,rango,rango,2011.0,"Adventure,Animation,Comedy",Adventure,rango,2011,7.2,215761
31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,151896578.0,1.125159837037037,2013,turbo,turbo,2013.0,"Adventure,Animation,Comedy",Adventure,turbo,2013,6.4,74639
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,110328374.0,0.8172472148148148,2016,teenage mutant ninja turtles out of the shadows,teenage mutant ninja turtles out of the shadows,2016.0,"Action,Adventure,Comedy",Action,teenage mutant ninja turtles out of the shadows,2016,6.0,77234
33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,22956466.0,0.1700478962962963,2011,happy feet two,happy feet two,2011.0,"Adventure,Animation,Comedy",Adventure,happy feet two,2011,5.9,38396
35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,37393899.0,0.281368690744921,2018,the nutcracker and the four realms,the nutcracker and the four realms,2018.0,"Adventure,Family,Fantasy",Adventure,the nutcracker and the four realms,2018,5.5,18734
37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,234942531.0,1.779867659090909,2014,penguins of madagascar,penguins of madagascar,2014.0,"Adventure,Animation,Comedy",Adventure,penguins of madagascar,2014,6.7,72551
38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,734868047.0,5.652831130769231,2013,the hunger games catching fire,the hunger games catching fire,2013.0,"Action,Adventure,Sci-Fi",Action,the hunger games catching fire,2013,7.5,575455
41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,493144660.0,3.7934204615384615,2018,ant-man and the wasp,ant-man and the wasp,2018.0,"Action,Adventure,Comedy",Action,ant-man and the wasp,2018,7.1,244024
43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,388858449.0,2.9912188384615384,2015,ant-man,ant-man,2015.0,"Action,Adventure,Comedy",Action,ant-man,2015,7.3,501213
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,255997896.0,1.9692145846153846,2015,home,home,2015.0,"Adventure,Animation,Comedy",Adventure,home,2015,6.6,85831
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,255997896.0,1.9692145846153846,2015,home,home,2015.0,Documentary,Documentary,home,2015,6.6,85831
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,255997896.0,1.9692145846153846,2015,home,home,2015.0,Drama,Drama,home,2015,6.6,85831
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,255997896.0,1.9692145846153846,2015,home,home,2015.0,Documentary,Documentary,home,2015,6.6,85831
45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,211528518.0,1.6271424461538462,2018,mary poppins returns,mary poppins returns,2018.0,"Comedy,Family,Fantasy",Comedy,mary poppins returns,2018,6.9,52103
46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,424987477.0,3.2691344384615384,2011,puss in boots,puss in boots,2011.0,"Action,Adventure,Animation",Action,puss in boots,2011,6.6,133355
47,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0,191887208.0,1.4760554461538462,2010,megamind,megamind,2010.0,"Action,Animation,Comedy",Action,megamind,2010,7.3,207488
49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,362846291.0,2.7911253153846154,2014,rio 2,rio 2,2014.0,"Adventure,Animation,Comedy",Adventure,rio 2,2014,6.3,72209
50,2010-07-23,Salt,130000000.0,118311368.0,290650494.0,160650494.0,1.2357730307692307,2010,salt,salt,2010.0,"Action,Mystery,Thriller",Action,salt,2010,6.4,277204
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,222831065.0,1.7140851153846153,2014,noah,noah,2014.0,"Action,Adventure,Drama",Action,noah,2014,5.8,229326
52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,243993951.0,1.8768765461538461,2011,the adventures of tintin,the adventures of tintin,2011.0,"Action,Adventure,Animation",Action,the adventures of tintin,2011,7.3,202430
53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,121499665.0,0.9346128076923077,2013,after earth,after earth,2013.0,"Action,Adventure,Drama",Action,after earth,2013,4.8,181687
55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,-50923322.0,-0.39171786153846155,2013,r.i.p.d.,r.i.p.d.,2013.0,"Action,Adventure,Comedy",Action,r.i.p.d.,2013,5.6,109078
56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000.0,160791800.0,519258283.0,390258283.0,3.025258007751938,2019,how to train your dragon the hidden world,how to train your dragon the hidden world,2019.0,"Action,Adventure,Animation",Action,how to train your dragon the hidden world,2019,7.6,60769
59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,488461394.0,3.846152708661417,2017,logan,logan,2017.0,"Action,Drama,Sci-Fi",Action,logan,2017,8.1,560270
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,226756621.0,1.7854852047244094,2014,night at the museum secret of the tomb,night at the museum secret of the tomb,2014.0,"Adventure,Comedy,Family",Adventure,night at the museum secret of the tomb,2014,6.2,93103
62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,641575131.0,5.132601048,2014,the hunger games mockingjay - part 1,the hunger games mockingjay - part 1,2014.0,"Action,Adventure,Sci-Fi",Action,the hunger games mockingjay - part 1,2014,6.6,379050
67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,505163454.0,4.041307632,2011,fast five,fast five,2011.0,"Action,Crime,Thriller",Action,fast five,2011,7.3,329892
68,2014-08-08,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,485004754.0,360004754.0,2.880038032,2014,teenage mutant ninja turtles,teenage mutant ninja turtles,2014.0,"Action,Adventure,Comedy",Action,teenage mutant ninja turtles,2014,5.8,192220
69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,410663443.0,3.285307544,2011,sherlock holmes a game of shadows,sherlock holmes a game of shadows,2011.0,"Action,Adventure,Crime",Action,sherlock holmes a game of shadows,2011,7.5,394189
71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,385878762.0,3.087030096,2017,the boss baby,the boss baby,2017.0,"Adventure,Animation,Comedy",Adventure,the boss baby,2017,6.3,93730
72,2010-04-01,Clash of the Titans,125000000.0,163214888.0,493214888.0,368214888.0,2.945719104,2010,clash of the titans,clash of the titans,2010.0,"Action,Adventure,Fantasy",Action,clash of the titans,2010,5.8,256176
73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,219150134.0,1.753201072,2016,trolls,trolls,2016.0,"Adventure,Animation,Comedy",Adventure,trolls,2016,6.5,63295
75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,277448265.0,2.21958612,2012,prometheus,prometheus,2012.0,"Adventure,Mystery,Sci-Fi",Adventure,prometheus,2012,7.0,538720
76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,155355920.0,1.24284736,2012,the bourne legacy,the bourne legacy,2012.0,"Action,Adventure,Thriller",Action,the bourne legacy,2012,6.7,268678
78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,179115534.0,1.432924272,2018,skyscraper,skyscraper,2018.0,"Action,Adventure,Thriller",Action,skyscraper,2018,5.8,81193
79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,86856088.0,0.694848704,2012,total recall,total recall,2012.0,"Action,Adventure,Mystery",Action,total recall,2012,6.3,228460
86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,296168316.0,2.4680693,2016,jason bourne,jason bourne,2016.0,"Action,Thriller",Action,jason bourne,2016,6.6,190596
88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,500912003.0,4.174266691666666,2012,life of pi,life of pi,2012.0,"Adventure,Drama,Fantasy",Adventure,life of pi,2012,7.9,535836
90,2018-04-13,Rampage,120000000.0,101028233.0,428056280.0,308056280.0,2.5671356666666667,2018,rampage,rampage,2018.0,"Action,Adventure,Sci-Fi",Action,rampage,2018,6.1,115891
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,166192091.0,1.3849340916666666,2013,elysium,elysium,2013.0,"Action,Drama,Sci-Fi",Action,elysium,2013,6.6,395572
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,167916633.0,1.399305275,2013,oblivion,oblivion,2013.0,"Action,Adventure,Sci-Fi",Action,oblivion,2013,7.0,453966
94,2017-03-24,Power Rangers,120000000.0,85364450.0,142531552.0,22531552.0,0.18776293333333333,2017,power rangers,power rangers,2017.0,"Action,Adventure,Sci-Fi",Action,power rangers,2017,6.0,92013
96,2014-02-12,RoboCop,120000000.0,58607007.0,242981799.0,122981799.0,1.024848325,2014,robocop,robocop,2014.0,"Action,Crime,Sci-Fi",Action,robocop,2014,6.2,205798
98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,47849187.0,0.398743225,2015,fantastic four,fantastic four,2015.0,"Action,Adventure,Drama",Action,fantastic four,2015,4.3,140148
2,2010-06-23,Knight and Day,117000000.0,76423035.0,258751370.0,141751370.0,1.211550170940171,2010,knight and day,knight and day,2010.0,"Action,Adventure,Comedy",Action,knight and day,2010,6.3,169840
3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,737628605.0,6.358867284482758,2018,venom,venom,2018.0,"Action,Sci-Fi,Thriller",Action,venom,2018,6.7,275406
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,301456852.0,2.6213639304347827,2013,the wolverine,the wolverine,2013.0,"Action,Adventure,Sci-Fi",Action,the wolverine,2013,6.7,401286
13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,120017848.0,1.0715879285714285,2010,gulliver's travels,gulliver's travels,2010.0,"Adventure,Comedy,Family",Adventure,gulliver's travels,2010,4.9,61178
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,178847930.0,1.6112426126126127,2017,ferdinand,ferdinand,2017.0,"Adventure,Animation,Comedy",Adventure,ferdinand,2017,6.7,40229
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,676680557.0,6.151641427272727,2018,deadpool 2,deadpool 2,2018.0,"Action,Adventure,Comedy",Action,deadpool 2,2018,7.8,391735
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,583698673.0,5.306351572727273,2013,gravity,gravity,2013.0,"Drama,Sci-Fi,Thriller",Drama,gravity,2013,7.7,710018
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,346258539.0,3.1478049,2015,san andreas,san andreas,2015.0,"Action,Adventure,Drama",Action,san andreas,2015,6.1,192750
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,453749323.0,4.124993845454545,2011,the smurfs,the smurfs,2011.0,"Adventure,Animation,Comedy",Adventure,the smurfs,2011,5.5,77577
26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,220780051.0,2.0070913727272726,2014,300 rise of an empire,300 rise of an empire,2014.0,"Action,Fantasy,War",Action,300 rise of an empire,2014,6.2,262978
28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,192239672.0,1.7476333818181817,2016,passengers,passengers,2016.0,"Drama,Romance,Sci-Fi",Drama,passengers,2016,7.0,311083
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,119155503.0,1.0832318454545455,2011,the green hornet,the green hornet,2011.0,"Action,Comedy,Crime",Action,the green hornet,2011,5.8,148622
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,153880341.0,1.398912190909091,2011,real steel,real steel,2011.0,"Action,Drama,Family",Action,real steel,2011,7.1,283534
32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,67241171.0,0.6112833727272727,2010,the a-team,the a-team,2010.0,"Action,Adventure,Thriller",Action,the a-team,2010,6.8,235256
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,238547523.0,2.1686138454545456,2013,the smurfs 2,the smurfs 2,2013.0,"Adventure,Animation,Comedy",Adventure,the smurfs 2,2013,5.4,34229
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,17983283.0,0.16348439090909092,2013,ender's game,ender's game,2013.0,"Action,Adventure,Fantasy",Action,ender's game,2013,6.6,211722
40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,57910690.0,0.5264608181818182,2017,ghost in the shell,ghost in the shell,2017.0,"Action,Drama,Sci-Fi",Action,ghost in the shell,2017,6.4,176499
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,547271443.0,5.067328175925926,2015,the martian,the martian,2015.0,"Adventure,Drama,Sci-Fi",Adventure,the martian,2015,8.0,680116
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,13266661.0,0.12515717924528302,2016,allied,allied,2016.0,"Action,Drama,Romance",Action,allied,2016,7.1,125741
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,297156682.0,2.830063638095238,2016,ice age collision course,ice age collision course,2016.0,"Adventure,Animation,Comedy",Adventure,ice age collision course,2016,5.7,48932
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,304803696.0,2.930804769230769,2017,kingsman the golden circle,kingsman the golden circle,2017.0,"Action,Adventure,Comedy",Action,kingsman the golden circle,2017,6.8,230797
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,30401882.0,0.29516390291262135,2018,a wrinkle in time,a wrinkle in time,2018.0,"Adventure,Family,Fantasy",Adventure,a wrinkle in time,2018,4.2,34888
62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,363195589.0,3.560741068627451,2018,bumblebee,bumblebee,2018.0,"Action,Adventure,Sci-Fi",Action,bumblebee,2018,6.9,94155
63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,28673154.0,0.28110935294117645,2012,cloud atlas,cloud atlas,2012.0,"Action,Drama,Mystery",Action,cloud atlas,2012,7.4,326473
69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,349948323.0,3.49948323,2012,django unchained,django unchained,2012.0,"Drama,Western",Drama,django unchained,2012,8.4,1211405
70,2010-12-22,Little Fockers,100000000.0,148438600.0,310650574.0,210650574.0,2.10650574,2010,little fockers,little fockers,2010.0,"Comedy,Romance",Comedy,little fockers,2010,5.5,99222
74,2010-08-06,The Other Guys,100000000.0,119219978.0,170936470.0,70936470.0,0.7093647,2010,the other guys,the other guys,2010.0,"Action,Comedy,Crime",Action,the other guys,2010,6.7,221664
76,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,289870414.0,2.89870414,2013,the wolf of wall street,the wolf of wall street,2013.0,"Biography,Crime,Drama",Biography,the wolf of wall street,2013,8.2,1035358
77,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,162794441.0,1.62794441,2013,epic,epic,2013.0,"Adventure,Animation,Family",Adventure,epic,2013,6.7,95318
